transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN003009,M39957,978-0-02-512137-9,2025-03-24,2025-04-01,BR008
TXN003010,M86741,978-0-277-60639-6,2025-10-04,2025-11-01,BR009
TXN003011,M14757,978-1-04-796668-9,2024-10-02,2024-10-05,BR001
TXN003012,M30808,978-0-222-32087-2,2025-09-01,2025-09-18,BR001
TXN003013,M43442,978-1-9992012-3-4,2024-11-20,2024-11-29,BR003
TXN003014,M34382,978-0-09-140169-6,2025-09-02,2025-09-10,BR003
TXN003015,M22094,978-0-378-25371-0,2025-06-07,2025-07-05,BR011
TXN003016,M33061,978-0-246-17578-6,2024-10-04,2024-10-12,BR007
TXN003017,M12252,978-0-491-41686-3,2026-04-10,2026-04-13,BR010
TXN003018,M23305,978-0-560-22939-4,02/02/2025,2025-02-17,BR009
TXN003019,M82540,978-1-943460-66-3,2025-04-04,2025-04-10,BR003
TXN003020,M42197,978-1-234-28644-6,2025-12-23,2026-01-01,BR014
TXN003021,M77272,978-1-939553-30-0,2025-09-20,2025-10-03,BR009
TXN003022,M27688,978-1-55868-173-6,12/26/2025,2026-01-03,BR003
TXN003023,M89818,978-0-8273-8688-4,2024-07-25,2024-08-02,BR013
TXN003024,M69630,978-1-121-82097-5,11/06/2025,2025-07-02,BR012
TXN003025,M89431,978-1-4622-5179-7,2025-04-03,2025-04-13,BR007
TXN003026,M70394,978-1-201-29590-7,2024-08-05,2024-08-23,BR011
TXN003027,M80971,978-0-260-92033-1,2026-06-05,2026-06-22,BR008
TXN003028,M56391,978-1-907312-82-3,2026-03-18,2026-03-31,BR012
TXN003029,M42955,978-1-4907-6972-1,2025-10-26,2025-11-11,BR003
TXN003030,M26546,978-1-937830-63-2,2025-10-17,2025-10-29,BR002
TXN003031,M49117,978-0-9878192-1-5,2026-06-21,2026-07-03,BR007
TXN003032,M13129,978-1-85996-486-6,2025-01-08,,BR013
TXN003033,M67086,978-0-498-51724-2,2024-08-29,2024-09-24,BR008
TXN003034,M28329,978-1-4435-9624-4,2025-12-28,2025-12-29,BR007
TXN003035,M39762,978-1-893326-14-9,2026-01-04,2026-01-27,BR008
TXN003036,M70975,978-0-88781-794-6,2025-01-09,2025-01-11,BR008
TXN003037,M42160,978-0-15-940821-6,2025-06-22,2025-07-04,BR005
TXN003038,M70960,978-0-86717-080-1,2026-03-25,2026-04-06,BR002
TXN003039,M77182,978-0-490-35213-1,2024-10-30,2024-11-27,BR015
TXN003040,M72843,978-0-2282-4084-6,2025-10-25,2025-11-11,BR004
TXN003041,M31750,,31/05/2025,2025-06-23,BR002
TXN003042,M83608,978-1-952694-95-0,2026-04-03,2026-04-20,BR009
TXN003043,M58662,,2025-02-26,2025-03-18,BR007
TXN003044,M70331,978-0-415-71276-7,2024-11-27,2024-12-23,BR005
TXN003045,M77763,978-0-88745-871-2,2025-04-28,2025-05-23,BR013
TXN003046,M77367,,2026-02-24,2026-03-20,BR013
TXN003047,M84232,978-1-5211-8237-6,2024-10-31,2024-11-11,BR015
TXN003048,M96588,978-1-77610-659-2,24/05/2026,2026-06-23,BR003
TXN003049,M35733,978-1-83309-587-6,2026-02-17,2026-02-19,BR005
TXN003050,M15768,978-1-63378-613-4,2026-06-16,2026-06-23,BR004
TXN003051,M64734,978-1-304-48360-7,2025-01-16,2025-01-25,BR007
TXN003052,M37605,,2025-10-30,2025-11-01,BR002
TXN003053,M44800,978-1-77600-490-4,2026-01-15,2026-01-21,BR004
TXN003054,M98160,978-0-202-04179-7,2026-06-17,2026-07-16,BR011
TXN003055,M54923,978-1-67285-021-6,11/02/2026,2026-02-20,BR014
TXN003056,M85634,978-1-195-67563-1,2024-07-07,2024-07-24,BR011
TXN003057,M30394,978-1-72720-450-6,2025-07-27,2025-08-22,BR009
TXN003058,M87837,978-1-5156-2392-2,2026-04-16,2026-04-30,BR004
TXN003059,M73359,978-1-74369-390-2,2025-03-18,2025-04-11,BR005
TXN003060,M63046,978-0-02-048710-4,2024-09-01,2024-09-10,BR005
TXN003061,M23958,978-1-247-42468-2,08/31/2025,2025-09-08,BR004
TXN003062,M42602,978-1-390-63757-1,2024-07-22,,BR015
TXN003063,M81068,978-0-937178-47-8,2025-04-21,2025-05-10,BR012
TXN003064,M53412,978-1-55851-777-6,2026-01-01,2026-01-31,BR003
TXN003065,M96885,978-1-225-67871-7,2025-12-17,2025-12-31,BR015
TXN003066,M63205,978-0-281-23710-4,2024-11-05,2024-11-06,BR007
TXN003067,M53749,978-0-86125-904-5,2024-11-13,2024-12-12,BR005
TXN003068,M74469,978-1-361-97731-6,2025-04-21,2025-05-05,BR010
TXN003069,M40816,978-1-01-534332-0,2025-09-15,2025-09-26,BR006
TXN003070,M87784,978-1-72625-701-5,2026-01-06,,BR002
TXN003071,M11112,978-1-176-96806-6,2024-08-25,2024-09-24,BR008
TXN003072,M94930,978-1-9782-9221-5,2025-06-24,2025-06-26,BR001
TXN003073,M27495,978-1-61331-555-2,2025-03-03,2025-03-30,BR011
TXN003074,M56825,978-0-07-603108-5,2024-11-08,2024-11-18,BR001
TXN003075,M53272,978-0-464-91371-9,2025-09-13,2025-10-03,BR002
TXN003076,M10027,978-1-873961-02-5,2024-11-02,2024-11-15,BR013
TXN003077,M74272,978-1-61206-464-2,2025-05-27,2025-06-13,BR005
TXN003078,M19395,978-1-4920-6441-1,2026-02-02,,BR003
TXN003079,M89451,978-0-432-44741-3,2025-08-29,2025-09-15,BR011
TXN003080,M22598,978-0-14-105276-2,2025-04-22,2025-05-05,BR012
TXN003081,M54388,978-0-232-35859-9,2025-01-28,2025-02-14,BR013
TXN003082,M50160,978-1-129-55510-7,2024-10-10,2024-10-18,BR007
TXN003083,M50543,978-0-12-616324-7,2024-10-14,2024-11-06,BR004
TXN003084,M30344,,04/04/2026,2026-04-08,BR001
TXN003085,M29356,978-0-507-69555-8,2025-09-16,2025-09-19,BR003
TXN003086,M47024,978-1-871568-91-2,05/06/2026,2026-05-22,BR010
TXN003087,M67060,978-0-505-92530-5,2024-12-27,2025-01-26,BR012
TXN003088,,978-1-112-54573-3,2025-01-04,2025-01-11,BR006
TXN003089,M55231,978-1-218-50163-3,2025-08-07,2025-08-16,BR014
TXN003090,M61060,978-0-557-79798-1,02/26/2025,2025-03-11,BR008
TXN003091,M52412,978-0-9981615-3-2,2026-03-21,2026-04-04,BR012
TXN003092,M96298,978-1-76988-012-6,2026-06-06,2026-06-07,BR014
TXN003093,M31519,978-1-04-240255-7,2025-04-11,2025-04-22,BR002
TXN003094,M29420,,2025-06-23,2025-07-13,BR003
TXN003095,M74927,978-1-84466-345-3,2025-03-30,2025-04-01,BR012
TXN003096,M11209,978-0-914390-70-1,2025-06-19,2025-06-30,BR013
TXN003097,M10358,978-0-331-35148-4,10/24/2024,2024-11-04,BR004
TXN003098,M99175,978-0-248-27463-0,2025-01-04,2025-02-02,BR005
TXN003099,M79302,978-1-08-437685-4,2026-04-28,2026-05-22,BR007
TXN003100,M15167,978-0-394-55846-2,2025-03-23,2025-04-17,BR009
TXN003101,M69826,,2025-07-15,,BR006
TXN003102,M87243,978-1-326-63416-2,2026-02-18,2026-03-04,BR008
TXN003103,M70757,978-0-567-03271-3,14/06/2026,2026-06-25,BR010
TXN003104,M87449,978-0-380-04983-7,01/04/2026,2026-04-29,BR005
TXN003105,M15073,978-0-87927-462-7,2025-05-14,2025-05-15,BR005
TXN003106,M79565,978-1-4619-1779-3,2024-07-10,2024-07-23,BR014
TXN003107,M10294,978-0-679-69278-2,2025-08-31,2025-09-18,BR013
TXN003108,M81636,978-0-01-836675-6,2024-12-05,2024-12-29,BR009
TXN003109,M93888,978-0-380-43741-2,2026-06-28,,BR011
TXN003110,M86044,978-1-379-57238-1,2025-01-22,2025-02-19,BR005
TXN003111,M40780,978-0-18-563520-4,2025-07-10,2025-07-16,BR009
TXN003112,M81442,978-1-7351585-0-1,2025-12-17,2025-12-28,BR011
TXN003113,M94783,978-1-4054-5866-5,2026-02-06,,BR001
TXN003114,M43841,978-1-390-44890-0,2025-06-09,2025-06-15,BR011
TXN003115,M65895,978-0-249-12565-8,2024-12-06,,BR006
TXN003116,M47850,978-1-271-26334-9,2026-03-13,2026-03-16,BR012
TXN003117,M19991,978-1-5111-3129-2,09/20/2024,2024-09-28,BR014
TXN003118,M18648,978-1-256-22219-4,2026-03-01,2026-03-16,BR003
TXN003119,M54240,978-1-397-88587-6,2025-08-25,2025-09-10,BR008
TXN003120,M97555,978-0-538-17933-1,2026-03-14,2026-03-26,BR006
TXN003121,M33120,978-0-910090-04-9,2025-04-29,2025-05-23,BR009
TXN003122,M12389,978-1-4715-8904-1,2025-04-22,2025-05-03,BR002
TXN003123,M31016,978-1-961639-52-2,2025-10-14,2025-11-13,BR004
TXN003124,M92781,978-1-83747-558-2,2024-07-17,2024-08-11,  BR014 
TXN003125,M66675,978-1-78726-819-7,2026-05-21,2026-05-28,BR013
TXN003126,M31957,978-0-508-24326-0,2025-06-16,2025-07-09,BR013
TXN003127,M18768,978-0-9544979-1-0,2025-03-26,2025-04-25,BR014
TXN003128,M74798,978-0-07-856227-3,2025-03-02,2025-03-14,BR007
TXN003129,M36098,978-1-363-74545-6,2024-08-06,2024-08-25,BR008
TXN003130,M56585,,2024-08-05,2024-08-26,BR011
TXN003131,M54397,978-1-56464-170-0,2026-02-13,2026-02-16,BR006
TXN003132,M27574,978-0-438-76738-6,2025-06-19,2025-06-23,BR009
TXN003133,M87710,978-1-65239-188-3,03/23/2025,2025-04-16,BR009
TXN003134,M54656,978-1-71543-799-2,2025-09-23,2025-10-04,BR013
TXN003135,M42248,978-0-377-48770-3,11/17/2025,,BR005
TXN003136,M23968,978-1-08-649426-6,2025-10-24,2025-10-29,BR011
TXN003137,M43853,978-1-64613-684-1,2024-07-11,2024-07-25,BR005
TXN003138,M19751,978-0-445-38565-8,2025-06-08,2025-07-02,BR002
TXN003139,M49298,978-1-5401-9380-3,2024-07-04,2024-07-27,BR005
TXN003140,M22199,978-1-207-49884-5,2024-10-21,2024-10-25,BR010
TXN003141,M57517,978-0-294-11563-5,2024-07-26,2024-08-24,BR013
TXN003142,M26217,978-0-669-13624-1,2026-04-15,2026-04-23,BR010
TXN003143,M16432,978-0-435-97369-8,2025-05-26,2025-06-23,BR013
TXN003144,M20441,978-0-542-60782-0,2024-09-01,2024-09-24,BR015
TXN003145,M81573,978-1-379-57238-1,2024-10-11,2024-11-09,BR011
TXN003146,M62907,978-0-7121-0032-8,2024-09-19,2024-10-03,BR005
TXN003147,M22185,978-1-185-63027-5,08/02/2026,,BR012
TXN003148,M19010,978-1-384-30979-8,2025-01-27,2025-02-12,BR001
TXN003149,,978-1-156-75665-2,2026-02-22,2026-03-03,BR007
TXN003150,M30815,978-1-112-03390-2,2025-06-29,2025-07-02,BR015
TXN003151,M53786,978-0-391-84180-2,2025-08-19,2025-09-09,BR012
TXN003152,M12207,978-1-972457-23-8,2025-08-27,2025-09-23,BR003
TXN003153,M99449,978-1-921053-07-8,2025-10-04,2025-11-02,BR001
TXN003154,M45823,978-0-7112-2182-6,2025-11-12,2025-11-14,BR008
TXN003155,M66324,978-1-380-78191-8,2026-06-23,2026-07-03,BR004
TXN003156,M55123,978-0-8416-2675-1,2025-11-26,2025-12-06,BR007
TXN003157,M45305,978-0-236-84855-3,2025-09-27,2025-10-18,BR012
TXN003158,M89332,978-1-01-692364-4,03/30/2026,2026-04-23,BR007
TXN003159,M43152,978-0-00-997844-9,2025-02-24,2025-03-15,BR003
TXN003160,M25725,978-0-611-86385-0,2024-10-23,2024-10-31,BR003
TXN003161,M42767,978-0-344-14488-2,2026-02-21,2026-02-28,BR011
TXN003162,M46247,978-1-06-001266-0,2025-12-23,2026-01-15,BR001
TXN003163,M24519,978-1-4965-1370-0,2024-09-30,2024-10-07,BR007
TXN003164,M68598,978-1-906744-71-7,2024-12-27,2025-01-10,BR014
TXN003165,M59640,978-0-551-16436-9,2025-12-14,2026-01-11,BR008
TXN003166,M93237,978-1-69771-433-3,2024-12-27,2025-01-18,BR006
TXN003167,M96809,978-1-4940-3951-6,2025-04-14,2025-04-23,BR005
TXN003168,M10400,978-0-501-42576-2,2025-08-23,2025-09-19,BR001
TXN003169,M17810,978-1-930080-58-4,06/06/2026,2026-06-10,BR005
TXN003170,M47645,978-0-7617-9480-6,2024-12-03,2024-12-04,BR003
TXN003171,M72027,978-0-948305-17-7,2025-12-31,2026-01-12,BR002
TXN003172,M49740,978-1-9790-0704-7,2024-07-21,2024-07-30,BR004
TXN003173,,978-0-87260-013-3,2025-06-09,2025-06-24,BR003
TXN003174,M27496,,2026-02-03,2026-02-16,BR004
TXN003175,M38688,978-1-323-57374-7,2025-07-11,2025-07-16,BR009
TXN003176,M24394,978-0-19-976453-2,2026-01-22,2026-01-26,BR009
TXN003177,M45626,978-0-504-87159-7,2025-09-24,2025-10-07,BR013
TXN003178,M12660,978-0-508-12473-6,2025-03-09,2025-03-18,BR004
TXN003179,M42020,978-0-01-341405-6,2025-07-02,2025-07-28,BR014
TXN003180,M79457,978-0-507-96699-3,2025-10-03,,BR009
TXN003181,M12565,978-1-81180-829-0,2025-10-30,2025-10-31,BR007
TXN003182,M73048,978-0-907895-67-1,03/05/2026,2026-05-28,BR012
TXN003183,M65685,978-0-527-87304-2,2025-10-28,2025-11-10,BR010
TXN003184,M97796,978-1-06-834260-8,2024-07-18,2024-07-22,BR010
TXN003185,M59797,978-0-638-90219-8,2026-02-04,2026-02-06,BR015
TXN003186,M54059,978-0-00-307620-2,2026-02-18,2026-02-26,BR009
TXN003187,M66468,978-1-4599-1022-5,2024-07-22,,BR012
TXN003188,M84076,978-0-533-96274-7,2025-07-25,2025-08-01,BR007
TXN003189,M71221,978-1-60849-588-7,2025-12-11,2025-12-29,BR002
TXN003190,M67839,978-1-5216-5058-5,2025-01-08,2025-01-20,BR012
TXN003191,M22695,,2025-09-29,2025-10-13,BR001
TXN003192,M25765,978-0-265-97460-5,12/15/2024,2024-12-22,BR015
TXN003193,M22252,978-1-76056-420-9,2025-12-10,2026-01-05,BR010
TXN003194,M42809,978-1-75398-724-4,2025-05-15,2025-06-09,BR012
TXN003195,M41615,,2026-06-27,2026-07-03,BR012
TXN003196,M96153,978-1-277-43487-3,2026-01-19,2026-02-15,BR015
TXN003197,M38358,978-1-84227-172-8,2025-02-25,,BR002
TXN003198,M86399,978-0-650-53477-3,30/09/2024,,BR005
TXN003199,M55738,978-1-66423-940-1,2025-06-18,2025-06-19,BR009
TXN003200,M22780,978-1-58068-179-7,2025-09-13,2025-09-20,BR001
TXN003201,M32553,978-1-68349-604-5,2024-10-07,,BR012
TXN003202,M33513,978-0-505-57385-8,2025-06-22,2025-07-07,BR004
TXN003203,M18031,978-1-68172-257-3,2026-02-02,2026-02-06,BR010
TXN003204,,978-1-05-504922-0,2025-11-16,2025-11-21,BR014
TXN003205,M18292,978-0-625-26546-6,2025-12-01,2025-12-07,BR008
TXN003206,M59091,,2025-06-19,2025-07-18,BR003
TXN003207,M65096,978-1-955872-09-6,2024-11-12,,BR004
TXN003208,M64401,978-1-85642-304-5,2024-10-15,2024-10-24,BR012
TXN003209,M78191,978-1-283-94764-0,2026-02-05,2026-03-06,BR015
TXN003210,M86758,978-1-965765-78-4,2026-06-28,2026-07-18,BR003
TXN003211,M79841,978-1-00-308356-6,2024-12-21,2025-01-10,BR008
TXN003212,M68336,978-1-345-66311-2,2025-02-18,2025-03-14,BR010
TXN003213,M12625,978-0-499-29009-0,19/01/2026,2026-02-03,BR007
TXN003214,M21930,978-0-7011-6864-3,2025-04-12,2025-05-11,BR013
TXN003215,M17050,978-1-76193-788-0,2026-03-24,2026-04-09,BR014
TXN003216,M61721,978-1-60150-434-0,2024-11-14,2024-11-19,BR012
TXN003217,M16924,978-1-61340-475-1,2026-03-30,2026-04-04,BR015
TXN003218,,978-0-292-66254-4,2025-08-18,2025-09-16,BR014
TXN003219,M19721,978-1-379-57238-1,2026-04-24,2026-05-12,BR002
TXN003220,M22260,978-1-80978-302-8,2025-01-01,2025-01-07,BR009
TXN003221,M15769,978-0-00-730950-4,2024-09-08,2024-09-16,BR003
TXN003222,M93394,978-1-164-20595-1,2025-11-27,2025-12-11,BR010
TXN003223,M93080,978-0-18-366771-9,2025-04-14,2025-04-23,BR008
TXN003224,M54260,,2026-02-15,,BR013
TXN003225,M13581,978-1-245-65060-1,2026-06-22,2026-06-23,BR014
TXN003226,M20962,978-1-255-87293-2,2026-01-22,,  BR002 
TXN003227,M34958,978-0-8395-9724-7,2025-05-04,2025-05-22,BR008
TXN003228,M94875,978-0-946654-97-0,2025-08-03,2025-08-15,BR001
TXN003229,M51005,978-0-19-524364-2,2024-11-03,2024-11-24,BR013
TXN003230,M47992,978-0-7741-7430-5,2026-06-01,,BR003
TXN003231,M29391,978-1-4047-7246-5,2026-03-01,2026-03-17,BR009
TXN003232,M78448,978-0-371-89490-3,2026-01-23,2026-02-17,BR003
TXN003233,M47876,978-0-545-22675-2,2026-04-03,2026-04-05,BR006
TXN003234,M76472,978-1-206-72400-6,2024-12-11,2024-12-12,BR001
TXN003235,M96774,978-0-547-60220-2,2025-08-28,2025-09-08,BR007
TXN003236,M21624,978-0-943032-50-4,2025-05-07,2025-05-20,BR005
TXN003237,M59508,978-1-989396-98-8,2025-12-09,2025-12-18,  BR007 
TXN003238,M77067,978-0-7740-2928-5,2026-05-24,2026-06-05,BR006
TXN003239,M50648,978-0-658-59702-2,2026-05-25,2026-06-12,BR007
TXN003240,M15161,978-1-153-35554-4,2026-02-25,2026-03-11,BR007
TXN003241,M88918,978-0-628-97476-1,2025-02-21,2025-03-19,BR008
TXN003242,M12227,978-1-139-55745-0,2024-10-16,2024-10-18,BR003
TXN003243,M45102,978-0-16-731882-8,2025-08-24,2025-09-20,BR014
TXN003244,M79281,978-0-920167-59-5,2025-04-14,2025-04-15,BR015
TXN003245,M44289,978-1-315-94898-0,02/07/2025,2025-02-25,BR014
TXN003246,M72081,978-0-9597721-6-6,2026-06-01,2026-06-24,BR009
TXN003247,M34600,978-0-513-27195-1,2024-08-17,2024-08-22,BR007
TXN003248,M98211,978-1-111-73670-5,2025-11-09,2025-12-03,  BR010 
TXN003249,M32396,978-0-19-604722-5,2025-07-09,2025-07-10,BR007
TXN003250,M41813,978-1-4721-9705-4,2024-12-02,2024-12-30,BR006
TXN003251,,978-1-81180-715-6,2026-04-16,2026-04-25,BR005
TXN003252,M20769,978-1-5199-4101-5,2025-10-24,2025-11-14,  BR014 
TXN003253,M61102,978-0-14-872255-2,2025-05-27,2025-06-24,BR013
TXN003254,M15546,978-1-103-99529-5,2024-11-18,2024-11-29,BR012
TXN003255,M81233,978-0-7300-9928-4,2025-08-23,2025-09-22,BR004
TXN003256,M13049,978-1-378-42055-3,2025-08-30,2025-09-25,BR007
TXN003257,M46672,978-0-8267-3549-2,2024-09-01,2024-09-18,BR010
TXN003258,M76219,978-1-82911-467-3,01/08/2025,2025-01-12,BR013
TXN003259,M58283,978-1-939553-30-0,2025-04-18,2025-04-27,BR009
TXN003260,M53457,978-1-911244-21-9,2026-05-08,2026-05-31,BR008
TXN003261,M18064,978-1-4104-0431-2,2026-03-20,2026-04-10,  BR001 
TXN003262,M17539,978-1-380-83906-0,2026-01-17,2026-01-24,BR004
TXN003263,M37385,978-1-03-688300-3,16/05/2026,2026-05-25,BR004
TXN003264,M86955,978-0-480-79705-8,12/05/2025,2025-06-07,BR007
TXN003265,M28535,978-0-561-65565-9,2025-11-20,2025-12-05,BR002
TXN003266,M78971,978-0-10-668433-5,2026-03-18,,BR009
TXN003267,M36033,978-1-5136-4424-0,2025-03-05,2025-03-21,BR011
TXN003268,M38414,978-0-551-34448-8,2026-04-23,,BR004
TXN003269,M63300,978-1-209-49407-4,15/08/2024,2024-09-04,BR002
TXN003270,M76176,978-0-214-63947-0,2025-04-02,,BR007
TXN003271,M75625,978-0-330-10753-2,2026-04-05,2026-05-04,BR012
TXN003272,M11098,,2026-03-28,2026-03-29,BR003
TXN003273,M13853,978-1-02-966299-8,2025-10-17,2025-11-04,BR013
TXN003274,M26765,978-0-247-08101-7,2025-03-20,,BR015
TXN003275,M59452,978-0-595-28599-0,2025-09-26,2025-10-23,BR005
TXN003276,M88128,978-0-455-73562-7,2026-05-17,,BR015
TXN003277,M91403,978-0-914352-94-5,2025-08-28,2025-09-09,BR006
TXN003278,M27553,978-1-65326-909-9,2026-05-19,2026-06-14,BR005
TXN003279,M26144,978-0-7420-5225-3,2025-09-09,2025-09-19,BR005
TXN003280,M39601,978-0-675-77773-5,2026-06-29,2026-06-30,BR008
TXN003281,M86881,978-0-690-22209-8,2025-04-27,2025-05-21,BR004
TXN003282,M30667,978-1-4401-9892-2,2025-05-19,2025-05-22,  BR010 
TXN003283,M41475,978-0-220-61901-5,2024-08-13,2024-08-16,BR006
TXN003284,M43442,978-1-240-32115-5,2024-11-11,2024-11-25,BR003
TXN003285,M15616,978-1-169-28451-7,2024-11-21,2024-11-29,BR013
TXN003286,M74536,978-1-5442-1578-5,2025-01-16,2025-02-09,BR007
TXN003287,,978-1-158-37767-1,2025-02-08,2025-02-22,BR002
TXN003288,M12355,978-1-75608-581-7,2025-11-30,2025-12-17,BR014
TXN003289,M36631,978-1-69908-672-8,2026-01-30,2026-02-26,  BR015 
TXN003290,M13574,978-0-05-687069-7,2025-03-10,2025-04-03,BR002
TXN003291,M37899,978-1-4546-5535-0,2024-09-14,2024-10-13,BR013
TXN003292,M54634,978-0-215-59637-6,01/27/2025,2025-02-10,BR009
TXN003293,M84978,978-1-71421-162-3,2025-05-25,2025-06-15,BR007
TXN003294,M28690,978-0-508-10563-6,2024-07-03,2024-07-27,BR014
TXN003295,M15287,978-0-7629-1430-2,2025-01-12,2025-02-07,BR015
TXN003296,M79181,978-1-60605-603-5,2026-04-09,2026-04-25,BR006
TXN003297,M97439,978-0-18-572350-5,12/31/2024,2025-01-07,BR003
TXN003298,M40637,978-1-347-49162-1,2024-10-21,2024-11-02,BR001
TXN003299,M69183,978-0-19-986798-1,2025-09-16,2025-10-03,BR010
TXN003300,,978-1-66573-297-0,2026-03-14,,BR012
TXN003301,M47925,978-0-00-051553-7,2024-10-21,,BR015
TXN003302,M69389,978-1-09-423159-4,2024-11-21,2024-12-16,BR013
TXN003303,M88361,978-1-966932-33-8,2025-06-28,2025-07-24,BR013
TXN003304,M59265,978-0-643-85009-5,2025-06-08,2025-06-28,BR014
TXN003305,M88683,978-1-264-68551-6,2025-01-14,2025-01-24,BR002
TXN003306,M29029,978-1-58167-592-4,2026-04-19,2026-05-08,BR010
TXN003307,M42532,978-1-207-68170-4,2024-10-16,2024-11-10,BR002
TXN003308,M75593,978-1-930925-23-6,2024-10-14,2024-11-11,BR010
TXN003309,M35487,978-0-558-82556-0,2026-03-19,2026-04-13,BR002
TXN003310,M39232,978-1-06-260787-1,2025-11-08,2025-11-21,BR013
TXN003311,M83913,978-1-5231-4913-1,10/03/2024,2024-10-04,BR007
TXN003312,M83126,978-0-10-448177-6,2025-10-15,2025-11-09,BR011
TXN003313,M64749,978-1-08-621182-5,2026-02-12,2026-03-08,BR011
TXN003314,M38299,978-0-912602-21-9,2026-01-31,2026-02-11,BR009
TXN003315,M97837,978-0-571-40250-2,2026-03-07,2026-03-24,BR011
TXN003316,M28156,978-0-8287-9146-5,2024-11-17,,BR013
TXN003317,M47316,978-0-8354-1589-7,2025-07-10,2025-07-14,BR007
TXN003318,M28672,978-1-914309-21-2,10/31/2025,2025-11-01,BR010
TXN003319,M81991,978-1-72322-903-9,2026-03-30,2026-04-11,BR007
TXN003320,M81368,978-0-695-16571-0,2025-11-10,2025-12-06,BR011
TXN003321,M82170,978-1-215-31936-1,2024-07-20,2024-07-23,BR006
TXN003322,M38394,,2024-12-17,2024-12-21,  BR008 
TXN003323,M98081,978-1-84384-588-1,2025-05-20,2025-06-06,BR013
TXN003324,M51116,978-0-671-46283-3,2024-09-13,2024-10-08,BR005
TXN003325,M45002,978-0-16-487120-3,2025-02-23,2025-03-20,BR004
TXN003326,M50729,978-0-527-87304-2,07/22/2024,2024-08-19,BR011
TXN003327,M13860,978-0-284-03595-0,2024-11-06,2024-11-07,BR008
TXN003328,M10853,978-0-364-90847-1,2026-05-09,2026-06-08,BR007
TXN003329,M61024,978-0-577-75478-0,2025-07-30,2025-08-24,BR002
TXN003330,M60749,978-1-199-75817-0,12/14/2025,2026-01-10,BR002
TXN003331,M90201,978-1-9733-4843-6,2025-02-23,2025-03-08,BR001
TXN003332,M79181,978-1-903265-51-2,2025-07-04,2025-07-24,BR002
TXN003333,M19589,978-0-221-81698-7,2024-11-27,2024-12-22,BR001
TXN003334,M33224,978-1-4725-6046-9,2024-10-31,2024-11-15,BR004
TXN003335,M94157,978-0-268-31901-4,2024-09-11,2024-09-19,BR001
TXN003336,M93558,978-0-690-03432-5,03/02/2025,2025-02-18,BR015
TXN003337,M88490,978-1-873682-69-2,2024-11-28,2024-12-13,BR001
TXN003338,M28314,978-1-5099-9863-0,2026-05-29,2026-06-03,BR011
TXN003339,,,02/09/2024,,BR013
TXN003340,M74499,978-0-394-39884-6,2024-12-06,2024-12-08,BR015
TXN003341,M31098,978-0-388-24996-3,2025-10-18,2025-10-27,BR002
TXN003342,M12979,978-0-297-19884-0,2025-12-16,2025-12-19,BR011
TXN003343,M35594,978-0-8143-2298-7,2026-06-19,,  BR004 
TXN003344,M27388,978-0-680-61349-3,2025-11-30,2025-12-06,BR006
TXN003345,M36557,978-0-623-00360-2,2026-06-28,2026-07-28,BR002
TXN003346,M20374,978-0-225-28837-7,2024-08-16,2024-09-15,BR014
TXN003347,M31531,978-1-4214-0665-7,2025-05-17,2025-05-30,BR010
TXN003348,M24761,978-1-163-71206-1,2024-08-25,2024-09-16,BR004
TXN003349,M51648,978-0-07-514518-9,2025-11-04,2025-11-16,BR009
TXN003350,M59280,978-0-01-683113-3,2025-10-05,,BR008
TXN003351,M97539,978-1-4088-0670-8,08/16/2024,2024-09-09,  BR005 
TXN003352,M32111,978-0-551-34448-8,2026-06-30,2026-07-13,BR001
TXN003353,M48537,978-1-241-50274-4,2024-12-15,2024-12-17,BR007
TXN003354,M40999,978-1-69198-321-6,2026-02-09,2026-02-25,BR014
TXN003355,M80016,978-0-02-918133-1,2026-01-06,2026-02-01,BR015
TXN003356,M75491,978-1-950050-70-3,2025-01-06,2025-01-07,BR015
TXN003357,M31165,978-0-220-99417-4,2025-10-02,2025-10-20,BR015
TXN003358,M33906,978-1-180-33242-6,11/24/2025,2025-12-08,BR005
TXN003359,M32494,978-1-83747-558-2,2026-03-29,2026-04-24,BR012
TXN003360,M89494,978-1-66028-653-9,2026-03-24,2026-04-21,BR014
TXN003361,M80694,978-0-11-669183-5,2024-12-01,2024-12-19,BR014
TXN003362,M99329,978-0-280-12698-0,2026-05-15,2026-06-03,BR001
TXN003363,M68935,978-1-225-35841-1,2025-10-06,2025-10-25,BR008
TXN003364,M81381,978-1-5442-1578-5,2026-05-21,2026-05-25,BR007
TXN003365,M69450,978-1-55884-506-0,2024-10-29,2024-11-14,BR007
TXN003366,M40926,978-0-298-73401-6,02/06/2025,2025-03-06,BR013
TXN003367,M12026,978-0-315-09839-8,2025-06-19,2025-06-22,BR007
TXN003368,M96364,978-1-964967-37-0,2025-04-25,2025-05-06,BR004
TXN003369,M98327,978-1-193-96061-6,2025-08-21,2025-09-02,BR011
TXN003370,M11944,978-0-04-584089-2,2024-10-10,2024-11-01,BR008
TXN003371,M44722,978-0-7053-4967-3,2025-11-04,,BR012
TXN003372,M95367,978-1-74238-856-4,2024-07-23,2024-07-28,BR002
TXN003373,M52911,978-1-00-984164-1,05/05/2026,2026-05-07,BR013
